crop,temperature,rainfall,sunshine_hours,ph,organic_carbon,cec,awc,bulk_density,rooting_depth_m,texture,texture_code,suitability,suitability_class
Bitter Gourd,26.356973838103237,2622.99853786792,8.430948725406623,5.0945808555067655,3.6273856822167607,20.647003036045028,0.032758824773125514,1.4138642616381922,0.5630855229330585,clay loam,6,0.745,Unsuitable
Bitter Gourd,29.48790120606259,2655.832613481239,8.488961344484224,5.280421006220305,2.7138499312315956,19.996526075909777,0.030040586777558505,1.103662761485328,0.5140955240272944,loam,4,0.82,Suitable
Bitter Gourd,24.034881429017307,2450.8347675476152,7.609649836603266,4.674198059425294,3.7069429673095637,15.454194729602678,0.038152480792939376,1.526593446277923,1.062020854611167,clay,7,0.691,Unsuitable
Bitter Gourd,25.863945372663323,2712.5076080309764,7.632945454074863,5.159461071960909,3.307373595636626,17.56844166721777,0.037318647122087295,1.4189759960225996,0.8812790642143562,sandy loam,3,0.777,Suitable
Bitter Gourd,30.08232952297653,2323.483508419528,6.743598302836622,5.499797494895338,4.900463545045902,14.580200236000902,0.043847905311139045,1.1919991080330377,0.9446432952979464,sand,1,0.655,Unsuitable
Bitter Gourd,26.094489297526053,2708.031693781835,8.79457629742314,5.15925157189534,2.836740828934773,17.53622098413962,0.019541391773076993,1.4874084855446847,1.093382809721939,sandy loam,3,0.8,Suitable
Bitter Gourd,28.981657931301854,2806.3029585299105,6.710859920160978,5.237431942474475,2.789731880651318,20.168870011013574,0.024076739620046028,1.4760324342067894,0.9006007085269416,loamy sand,2,0.816,Suitable
Bitter Gourd,28.51033729650191,2566.9065747715613,8.110573049534597,5.436393306516599,4.616469499824985,10.45363642361626,0.032523697466494125,1.4131162644660893,1.0052761665164793,loam,4,0.751,Suitable
Bitter Gourd,29.206149088867768,2884.962990734733,6.914938907334238,4.8529970424200926,3.2058357566436873,18.97028200966966,0.012494994552212872,1.2812819186225928,0.6316527940080974,sand,1,0.73,Unsuitable
Bitter Gourd,28.913123124695513,2401.032870826334,6.7611084630561065,5.0760501817067825,3.1760279786448375,19.969741270277567,0.02103742085924664,1.4889595249414722,1.102841509678355,silt loam,5,0.781,Suitable
Bitter Gourd,23.346869369817135,2407.594467251617,7.414120390641303,4.764458575480008,3.9650836004852232,8.964127533851027,0.037808449299947665,1.3576674760859964,1.2878136541666427,clay loam,6,0.681,Unsuitable
Bitter Gourd,23.262625413519327,2642.6736711395056,6.150326878381169,5.0420059928039604,4.56713798780974,13.227979619613436,0.031535034864268355,1.1572754854102634,1.3558284111997985,sandy loam,3,0.704,Unsuitable
Bitter Gourd,26.390678694003686,2398.7605816975965,7.460287366194816,4.837164241635877,3.4360752671290538,18.332473582088728,0.0187792342199558,1.3896487183705895,0.3711375219116162,loam,4,0.773,Suitable
Bitter Gourd,30.345379991646105,2878.342419123388,7.8523454114618865,4.595256793352972,3.188602640539213,14.382841781547873,0.01657732086597898,1.452229649811206,0.8331730464463496,clay loam,6,0.76,Suitable
Bitter Gourd,30.624226832663563,2390.7189625033598,7.841205194742619,4.771834057546519,3.5347309679955883,10.855574831880496,0.03686614906105396,1.3475554153052425,1.4809954909150198,loam,4,0.739,Unsuitable
Bitter Gourd,31.747452085295105,2558.349617928693,7.888242860477218,4.760194711829123,2.768073113133589,20.287188217626824,0.026765743873765402,1.4392540104301332,1.2541764820625267,clay,7,0.733,Unsuitable
Bitter Gourd,24.31153066968539,2583.327171233728,8.016890762721804,5.064964821691058,3.69645136633054,9.164257010094495,0.04052678890156723,1.4353987379343178,1.2952029887119836,loam,4,0.729,Unsuitable
Bitter Gourd,28.246610835163626,2817.815763567328,7.381415845322859,5.310263950063236,4.384501673891034,13.188331025085963,0.041519121227900226,1.4851181078157938,0.31762009138216335,loamy sand,2,0.713,Unsuitable
Bitter Gourd,29.539666722425636,2407.4007842182386,7.339584337641621,5.263673668443837,3.602975655164469,16.288133808260724,0.022239277732422645,1.5095415632598543,1.0191203741163957,loam,4,0.793,Suitable
Bitter Gourd,24.25456595348421,2570.746997130145,8.17014127450783,5.557771202677176,3.462977693480755,10.41626476648142,0.02636070792450535,1.2165411674423032,0.8544989693659901,sand,1,0.729,Unsuitable
Bitter Gourd,31.781311349435303,2370.404540038343,8.922833950394338,4.763939649819056,4.26442533983052,9.95535617572851,0.01248717236792345,1.1173542729485124,0.6496563477738917,silt loam,5,0.735,Unsuitable
Bitter Gourd,30.21324245482332,2512.902213997674,6.914596151252801,5.166446413742534,2.413003875234472,14.368674883972648,0.021173259644211462,1.2012932936835654,0.8499804699092324,sandy loam,3,0.819,Suitable
Bitter Gourd,26.04534841239444,2649.8498598600017,6.158247305887357,5.062033686303709,3.2747372447110914,17.77720429587215,0.031275546916896,1.2270220396239664,0.33389837153624585,clay,7,0.688,Unsuitable
Bitter Gourd,27.951169449855215,2445.8132153291062,7.908506624201872,5.090901673428117,2.4947908905667497,19.55394499681141,0.01616322153259831,1.3093422846185403,0.9350802536698997,silt loam,5,0.82,Suitable
Bitter Gourd,28.27009649380779,2726.4738892275886,7.617255020389207,4.648549055749438,3.058727687075496,15.12550383965228,0.04460315597033518,1.3771877732075237,1.3725877803593596,sandy loam,3,0.737,Unsuitable
Bitter Gourd,28.363961068326084,2432.7221515674314,8.853048272664456,4.83590408970221,4.730989110283176,17.86937701967299,0.04468397910089381,1.2470824715596005,1.0299473454769208,loam,4,0.721,Unsuitable
Bitter Gourd,28.513823818812988,2516.9169643939895,6.200432536432983,5.458349695203138,3.322661983002413,13.54439726007945,0.027513678214888697,1.428652701217853,0.676060934493845,clay,7,0.725,Unsuitable
Bitter Gourd,23.360422088809898,2892.771851098437,6.602844981175096,5.006223487759825,3.426706087929758,13.744070803739092,0.04180908835554898,1.354516552689766,1.4484902106648085,clay,7,0.668,Unsuitable
Bitter Gourd,27.39317886147652,2549.7749583955137,6.18989346985708,5.48401738200151,2.6092527314529828,11.12344217874617,0.03350089431887808,1.083537845325903,0.5431284297879884,silt loam,5,0.784,Suitable
Bitter Gourd,25.055663975105812,2537.330454412803,6.36563911274114,5.192813200623364,4.028654319829897,7.355696711627531,0.041758139228267085,1.1308057426653555,1.2936690793039685,sandy loam,3,0.678,Unsuitable
Bitter Gourd,31.63437818394179,2588.536939510191,8.484256001649099,5.588043213673436,3.061546378033874,9.800110982601375,0.024233144283294983,1.131854171696286,0.622546417632743,silt loam,5,0.793,Suitable
Bitter Gourd,26.28123964987642,2832.2407065411176,6.458629513384934,5.2649337788713755,4.1760014582960086,19.484887580406703,0.016371028638984965,1.248957575607751,0.9688438014063376,loam,4,0.768,Suitable
Bitter Gourd,24.7628309011477,2410.085847470033,7.618195283381397,5.253753520290574,4.475337619117527,9.923793851976328,0.03738310055083951,1.1162555921581656,1.0555898766747454,silt loam,5,0.722,Unsuitable
Bitter Gourd,26.57350751974283,2892.534107789553,8.45567354458854,4.737365652101441,3.2178893306340246,15.120852735328578,0.03194559784067878,1.3118316314053,0.6968851905750084,clay loam,6,0.76,Suitable
Bitter Gourd,30.296375865332262,2596.93745497125,6.0013367868185155,4.9606813510675245,4.11111967628947,8.308665633819306,0.024928748888754265,1.1304057420087819,1.0029509680309374,loam,4,0.729,Unsuitable
Bitter Gourd,26.50875675490217,2733.4644085151203,6.905045786250662,5.177621978271462,4.8486347755397965,10.135646738800993,0.01938832993330885,1.3815871053492905,0.7027562873824224,sand,1,0.674,Unsuitable
Bitter Gourd,30.570905822511254,2416.0184515177734,7.306852468026433,5.171658700645594,4.325857888673294,8.749967708693559,0.017214129060702046,1.1318149578845045,0.4289192865514586,loam,4,0.732,Unsuitable
Bitter Gourd,28.97910059996286,2406.3465285589214,7.658927466086557,4.979882444757586,4.032628302651401,7.079234718218293,0.04228993767121065,1.3160627037371522,0.4124977595306133,clay,7,0.631,Unsuitable
Bitter Gourd,28.963200691823026,2463.9855568058465,6.6374222878525275,5.475825068950654,3.0798031249003195,13.973601255834733,0.0138042457446883,1.2789377178018646,0.4909339459076367,silt loam,5,0.785,Suitable
Bitter Gourd,28.26388085802201,2502.147022063568,8.501530069167309,5.288797246273612,3.0086678302659084,17.401533013213456,0.02478148121336751,1.4517320096093824,1.426735673480135,clay,7,0.721,Unsuitable
Bitter Gourd,29.853926862163,2629.005613300371,8.924091172513942,4.991017884200903,3.2776073002336616,14.123296782767104,0.027784231004906727,1.2304797655393318,0.94528311435169,loamy sand,2,0.806,Suitable
Bitter Gourd,24.30539462129706,2517.393460500228,6.869123541705014,4.892362624449674,2.4967652466364343,7.415813577445052,0.026012144204447196,1.1945232630902376,0.3361716187673606,sand,1,0.699,Unsuitable
Bitter Gourd,30.91155509911129,2833.3721330678554,6.159954304403599,4.850985003093582,3.119233485856679,14.311621174864968,0.028862983030951257,1.17165477952193,0.8505677389382778,loamy sand,2,0.79,Suitable
Bitter Gourd,31.14952023380525,2576.8704801947933,8.195841252224081,4.646962080614376,4.81456368104323,20.54538316535992,0.010998988598144684,1.4817533126816849,0.43935020909184574,loam,4,0.713,Unsuitable
Bitter Gourd,25.460466217304695,2592.34350100044,7.663821344034667,4.999831493678491,2.8084231513086473,17.957945367905694,0.032302716073926624,1.5242094308874399,0.33399417087118166,sand,1,0.714,Unsuitable
Bitter Gourd,26.55041291574239,2870.537786637381,6.175422953515538,5.565745152316364,4.151846241543784,11.31636702503572,0.03807002910582629,1.4280398763344448,1.313777999670569,clay,7,0.653,Unsuitable
Bitter Gourd,26.919159932376473,2451.157104501631,8.723793936182094,4.631807097366531,3.5333424110092437,17.564889627405407,0.03798566165801892,1.1354085828270668,0.5930273664011196,sandy loam,3,0.76,Suitable
Bitter Gourd,26.415735311189106,2530.5032659917756,7.759154044658983,5.359089592840702,3.0106738882482706,12.443467572516315,0.016280007653496097,1.3378125202927742,0.8525027506103573,clay,7,0.753,Suitable
Bitter Gourd,25.39259578035001,2771.212609134315,6.023864765944369,5.512000294660565,2.9266499461771605,14.647964824368454,0.03728887060347357,1.3221082384663088,0.6363004127575714,clay,7,0.72,Unsuitable
Bitter Gourd,23.19693476861868,2358.138746006512,8.722656990752075,5.511082970344266,4.919224978506557,7.4060524025740335,0.011100143846176,1.4892823137859563,1.2114813022414543,clay loam,6,0.654,Unsuitable
Bitter Gourd,23.58645835334774,2753.0216136295985,7.805781082334802,5.3715696679993545,3.6980525572798952,12.453381801310076,0.04131240280673862,1.1864447120338308,1.1835295870448306,sand,1,0.693,Unsuitable
Bitter Gourd,24.073587746592416,2848.2898176928734,8.932889196155354,5.025102116706128,4.87817101117626,10.628662410323631,0.02931245092172864,1.1130563876134654,0.9669243635705016,clay loam,6,0.704,Unsuitable
Bitter Gourd,25.466352922830957,2307.3645662619224,8.690812819999692,5.27875558530203,3.348517250423966,8.71864951740664,0.02841942194788262,1.4560645403515537,0.7186625795857311,loamy sand,2,0.783,Suitable
Bitter Gourd,27.031393377442125,2365.3904705274163,6.658211174165096,5.492410546812142,2.4779558712421466,14.126799511186597,0.027120285453536945,1.3406728840029005,1.1466361401779313,clay,7,0.755,Suitable
Bitter Gourd,23.78178763565219,2353.578254632976,7.367852459758991,5.057590186844692,2.7231447546361336,20.586526312088765,0.012084593070238058,1.3087563191707783,1.2597639069588549,loamy sand,2,0.799,Suitable
Bitter Gourd,25.244971392245443,2830.4430884901167,7.536961545974003,5.275309422892984,2.628675031375897,8.709897399908474,0.024939897161858793,1.4478720174172925,0.5109377753646648,clay loam,6,0.757,Suitable
Bitter Gourd,25.198348611219025,2467.447465692773,7.769878975255157,5.377904858162397,2.887170463284237,19.660576244594935,0.03927580521227998,1.4417201757392097,0.5168404258285435,loamy sand,2,0.793,Suitable
Bitter Gourd,31.17909449758597,2473.948295664788,7.728955497792743,5.190183784308427,3.549715092097487,10.608965166147854,0.014407915299612557,1.5273165621960194,0.40543741742977096,loam,4,0.763,Suitable
Bitter Gourd,23.78980076330413,2443.2227831184823,6.832208906778648,4.665112827064743,4.110370556523502,11.172835460682354,0.021636440063480165,1.4124104604523708,1.4350959917215416,silt loam,5,0.721,Unsuitable
Bitter Gourd,25.92231641916106,2648.7167430976624,7.34159208679389,4.646382003988222,4.198470372759771,10.855015789370976,0.040066124857307685,1.2536150869601477,0.472111062221956,sandy loam,3,0.712,Unsuitable
Bitter Gourd,24.508135839665854,2529.2206171016774,6.490838188516189,4.732273675658259,3.041555684413176,14.708147127884612,0.010452313836775591,1.3117012895410707,1.034113148225485,clay,7,0.712,Unsuitable
Bitter Gourd,24.261052761288862,2764.8223344508583,6.421236289964997,5.505754921619501,3.3340475990078082,14.68979777347777,0.04438546334852532,1.380245672764769,0.8113617323001345,sand,1,0.699,Unsuitable
Bitter Gourd,26.99815102511401,2792.638392823687,6.505417950151231,5.209320559827267,3.6990443333236884,19.919829864732847,0.02585985243994377,1.4198694671471241,0.8925677296117853,loamy sand,2,0.783,Suitable
Bitter Gourd,26.917724876353912,2583.5912317023312,8.388028033332052,4.774510635502386,2.53621070058714,12.52015482049417,0.04232524487417575,1.4556230685907015,0.4660360353792353,loamy sand,2,0.782,Suitable
Bitter Gourd,28.309404242104183,2542.517798171135,7.507240491372239,5.1938104014343,3.967839836018365,17.611046702797417,0.04175176526180728,1.431585959409628,1.3465798046030997,loamy sand,2,0.735,Unsuitable
Bitter Gourd,29.03755553896812,2810.6473350393853,8.874434261070995,4.635539870521116,4.896810525082688,12.86017539286806,0.023501209922962146,1.4759375061744113,1.374043949790598,sand,1,0.651,Unsuitable
Bitter Gourd,25.910159680558454,2700.545913783571,6.196763441525112,5.100390212036521,4.500656156388654,14.16966365664737,0.022409432206571628,1.4632398666029571,1.3804317290336134,clay loam,6,0.68,Unsuitable
Bitter Gourd,28.59530674889971,2821.5981235089303,7.145577088650985,4.610140604846936,4.8627142592050525,18.809324081285883,0.04030967277685625,1.2136203110363575,0.6019735231301189,silt loam,5,0.711,Unsuitable
Bitter Gourd,24.217456107354533,2383.9689669481245,8.930144111315443,4.874136679293864,2.8896332305521044,16.41146657889577,0.027632464442737967,1.311018610426169,1.4715364229980104,sandy loam,3,0.772,Suitable
Bitter Gourd,31.89097608109716,2346.126822641963,6.966214246334367,4.8869783633046735,4.340083773849761,16.117823804544347,0.019405696111978316,1.3136506038256992,0.39889129031809806,loamy sand,2,0.746,Unsuitable
Bitter Gourd,24.67514158174955,2410.6505809358,8.495351032286456,4.81934413780922,2.940009650695085,7.88343818968696,0.024550687869945922,1.1442274118339633,0.5278801570009772,clay,7,0.711,Unsuitable
Radish,27.797641428606596,2414.7891876188232,7.828042319858181,4.601528389984576,3.4936737356667553,17.777408449698676,0.013063158886609659,1.1422307421234874,0.6553580139587152,clay loam,6,0.679,Unsuitable
Radish,24.156535747796333,2580.7129254206734,7.945189821750985,5.452680174760154,3.704864223931135,14.217524774395272,0.022682070543706703,1.3741046232005285,0.899347337499399,sandy loam,3,0.755,Suitable
Radish,29.40716131662989,2868.8042804491315,7.753225538284179,4.604532901290807,3.1532356228006773,12.169145149636545,0.034963656526024255,1.0825869614133865,1.2984104098110576,silt loam,5,0.609,Unsuitable
Radish,24.995938719745237,2838.51084071822,8.009697921319312,5.554080947111845,3.868336063543224,20.06524416996291,0.027870863462097578,1.5017577653590026,0.5280111654353925,clay loam,6,0.699,Unsuitable
Radish,27.571883025904775,2334.855166217987,6.525352412305456,5.154984013258001,3.239455682731685,18.670386274071717,0.018773755457782162,1.2993349702246098,0.7578862288944533,sandy loam,3,0.782,Suitable
Radish,25.534840230764228,2638.017588635919,6.538309988148732,5.171017521531849,4.864719263748757,16.647867406103888,0.01198269273818727,1.0802350552775777,0.5849524726892279,silt loam,5,0.724,Unsuitable
Radish,25.0449522114352,2460.29687842473,6.482256404559859,5.182776762843632,3.1455651173259094,14.573310043774546,0.03609712624247619,1.1740536032583297,0.41436305401064666,sandy loam,3,0.795,Suitable
Radish,25.275064533919185,2550.1070825928373,8.792198676891083,4.925748136627221,3.070280282485928,8.846938758803324,0.02742074184484946,1.0859529002793922,0.7338102594361791,loam,4,0.758,Suitable
Radish,27.31565323639079,2403.7089131646394,7.856998577071052,5.446522427235099,3.1578724850781947,11.984250372591255,0.01019912361996232,1.1968352634755586,1.3168039152438866,loamy sand,2,0.682,Unsuitable
Radish,25.40270485530549,2508.4349994276563,7.490759889726947,4.838925703040775,4.201991925915683,13.219813168354804,0.021710940565916846,1.3903578493760256,1.3438784355455924,clay,7,0.582,Unsuitable
Radish,24.38159054689301,2552.079219005814,6.019200295414221,4.855888864828868,4.2782570521145615,19.74559431985182,0.02567721718056585,1.2014978559013731,0.5831667877658749,loamy sand,2,0.764,Suitable
Radish,27.098662985870703,2495.6206918879184,8.600013751339588,5.460959742957596,2.825938013336004,13.93778706991448,0.04027819510289921,1.3728259690209417,1.2331184105604873,sand,1,0.619,Unsuitable
Radish,29.483634243926165,2874.0321201066,8.02317111553548,4.81162846243075,3.0762009075781647,13.777749251727055,0.02867099099683884,1.5221088953753958,1.0402752840485538,clay loam,6,0.623,Unsuitable
Radish,26.2935912411877,2333.708884890126,8.11760650145986,4.696111330391504,4.690843850727593,11.309189440041063,0.03376433049319154,1.3907279598255096,0.325425270606675,sandy loam,3,0.754,Suitable
Radish,25.850502663816123,2447.57369047109,8.106600705182325,5.389396792024901,2.681246190027217,13.821018538193416,0.011019246786647409,1.3483036741551842,1.3951698214187718,silt loam,5,0.673,Unsuitable
Radish,27.274735512702257,2556.247599537895,7.546387598419672,4.832323722780076,4.0120268294360235,8.320329527523956,0.028372876388787396,1.2396129947519423,1.1124539525462744,sand,1,0.612,Unsuitable
Radish,29.53090240274792,2554.6259591779517,7.884086788535017,4.82159933675319,2.6752827408058337,17.592458129178226,0.03347743616510928,1.3072835751154381,0.872545820308329,sand,1,0.693,Unsuitable
Radish,24.002205107174056,2797.5340622626354,6.733982277437322,4.97388339864838,4.767421705412675,19.629345135151276,0.016140366798015084,1.0999013278457783,0.6074013628589325,loamy sand,2,0.765,Suitable
Radish,31.300537664205493,2549.548692117339,7.205089837719624,5.274859801278041,3.3762667679685787,7.557027717500768,0.03818994981940495,1.337450443276161,0.5743992744004798,sand,1,0.67,Unsuitable
Radish,23.395657178861953,2776.633352907034,6.23100878359644,5.563132251658906,3.6934299020559793,11.819950183197648,0.015602345173910669,1.3915401730036754,0.5858277673995946,clay loam,6,0.707,Unsuitable
Radish,31.184496525203617,2327.668772904543,8.965913166806605,5.267340367296838,3.7736483666882497,19.942893320365712,0.025514322563428143,1.3488338249074572,1.2333142162320336,loam,4,0.636,Unsuitable
Radish,24.092884412923986,2765.913171693672,6.032596660615125,4.695481447478753,4.044095132628559,11.578232386326594,0.010696478873183705,1.0721806009502612,1.4509459931250697,sandy loam,3,0.668,Unsuitable
Radish,28.112080805806094,2720.2014344958816,8.236177684470077,5.109828836669625,3.4818539822228365,7.803380332263482,0.022532103488068316,1.3806296145394352,0.8469380700774516,sandy loam,3,0.732,Unsuitable
Radish,31.341799774565395,2789.050836319296,6.560413991529071,4.632206758142615,4.310188760721886,7.3991540861725,0.036504987971974434,1.2381278544069758,1.0996715698132862,silt loam,5,0.556,Unsuitable
Radish,24.156946848136684,2474.3996704723036,7.254154293181205,4.963620701719205,4.093952169197708,13.281067017948047,0.024196374132392052,1.3549070412059043,0.8416720679494263,loam,4,0.725,Unsuitable
Radish,25.442245444018035,2839.092425448443,6.706903010840118,4.979131932837118,4.146547064008015,12.791284210013835,0.024756719250736366,1.2959213084470433,0.6890216278650925,clay loam,6,0.669,Unsuitable
Radish,31.313675048424628,2738.8265210062364,6.579470679766513,5.130321631009717,2.3459690001851485,11.819323407139802,0.04433462111750713,1.1497814231765882,0.9656735167619528,clay loam,6,0.608,Unsuitable
Radish,30.0989188914779,2541.006881770053,7.792900617028204,5.165003997904474,3.9775370957291303,14.13683402816723,0.03903673879609108,1.31894178034523,1.2762810849984296,silt loam,5,0.566,Unsuitable
Radish,23.171357162742787,2781.597359176182,6.159327064766133,4.977156154665953,3.7210218639981063,9.825745705364149,0.032399065536705886,1.1071212925701783,1.440689779605288,clay loam,6,0.58,Unsuitable
Radish,29.814116931034658,2466.223700088762,8.77137514902336,5.029857161536759,2.8564556006692445,19.76654545838832,0.017035172031043027,1.4693851011761432,0.8654084048972939,silt loam,5,0.696,Unsuitable
Radish,30.04613050707539,2816.3824740443906,7.006414214681085,4.939177157498467,2.6621438295726887,19.58877461243244,0.033008961386095485,1.233730515146045,0.304772761052099,loam,4,0.78,Suitable
Radish,26.12125519965875,2556.637170866043,6.371313551094518,4.739129486876487,2.5007528499070797,20.27990950335807,0.016015005989238912,1.0948295814044506,1.0902243674288612,silt loam,5,0.696,Unsuitable
Radish,27.018694209997992,2811.7048519001764,6.511701779998887,4.836563467260186,3.043632110121487,19.764944523180993,0.016228005690233124,1.0640009298957023,1.4606383226686939,sandy loam,3,0.711,Unsuitable
Radish,30.444410410522757,2892.0119454024616,7.067578637980618,4.883068043220423,2.8310443689607427,20.722844739888423,0.012374945597182305,1.1186414735276475,0.8784994372682575,silt loam,5,0.698,Unsuitable
Radish,28.04819082658962,2411.7097982380515,8.302852807516686,5.207482127388196,4.2042645938563155,14.511507674224593,0.019577363404980862,1.297840168685176,1.0424192402918926,loamy sand,2,0.677,Unsuitable
Radish,27.213295687020974,2801.506604160338,6.756642504352715,5.3081487510499565,3.3123121253160477,11.123239340404734,0.03271596491086333,1.4457400207713957,0.8524887334375373,loam,4,0.73,Unsuitable
Radish,31.87711270813245,2511.9557552077486,8.514443775976586,4.930408811168506,2.8158945645114235,14.08855383932352,0.027421429983647647,1.4487131835722247,0.6397504910012975,loamy sand,2,0.768,Suitable
Radish,23.137483366945585,2726.8892190139168,7.541158050657877,5.05649987685021,2.744580884027445,18.622712868813807,0.04142478742987568,1.5290322106579304,0.619886172905167,clay,7,0.686,Unsuitable
Radish,25.76127839278226,2613.462168820242,7.560227533151999,5.546365178918403,3.672690148249596,16.441940856667657,0.016982771328914254,1.234256783298004,1.0760192788380007,silt loam,5,0.664,Unsuitable
Radish,30.828041025568012,2588.401985387848,8.43609291058431,4.854350970702583,2.2342190248576927,15.708051321125051,0.04018173938231186,1.2718097162682707,0.4040625226913515,silt loam,5,0.721,Unsuitable
Radish,23.665369295729352,2892.8365959396037,7.587989475989094,5.449408777491804,4.801049666201365,12.513208409412632,0.025497164772477245,1.1062245433630706,1.25078606405053,loam,4,0.672,Unsuitable
Radish,27.385078750253726,2799.010137575707,8.479487002431908,5.549942640450861,4.365431705056,9.967985426370989,0.03838843191169882,1.3457166421734685,0.8832648935788123,clay,7,0.591,Unsuitable
Radish,26.53241927909654,2349.8419776020987,8.130477524841044,5.37373771017409,4.103513684680938,20.374871246513116,0.04090736776702223,1.1588865181497172,1.1331786609844885,sand,1,0.586,Unsuitable
Radish,28.68887223584029,2478.6716863562606,7.622595706217415,5.359648052420057,3.2313348993498634,14.457042539183568,0.018355014940395566,1.4403541974557474,0.8908167889319838,loam,4,0.737,Unsuitable
Radish,29.377638050991315,2343.783870256704,6.598031049229239,5.48809900941821,3.159545320210502,14.994349366835463,0.02632683969004633,1.4118083790987332,0.757169359536309,sand,1,0.721,Unsuitable
Radish,30.17572759975134,2806.4535581912796,6.944500510153401,4.80048733051437,4.598439032935904,12.27310389089114,0.029175496267630815,1.4326108303495717,1.3394412439132695,loam,4,0.635,Unsuitable
Radish,23.746451143408997,2587.3119287029685,6.901003053156943,5.036284749576423,2.916356588531499,14.918017856086099,0.013190870093500742,1.258275974114594,0.7397131719859067,sand,1,0.748,Unsuitable
Radish,24.045744119877412,2530.4042977284184,8.904669656020875,5.3503034373361915,2.6334364023796257,17.71098553994812,0.027608141736351732,1.4739613362608681,0.6516971058696437,sand,1,0.766,Suitable
Radish,31.227285201339726,2850.2211298492066,6.246312054800672,5.1594700820265285,4.15241535307862,13.998119493530583,0.01389913771728725,1.2717543334894463,1.1688492672786364,sandy loam,3,0.664,Unsuitable
Radish,29.33407325790622,2395.0323069917818,8.430552248018799,4.584468430847108,2.9015600530117043,18.046547948760196,0.04121324952415315,1.2972468148858556,0.5321194993486165,silt loam,5,0.692,Unsuitable
Radish,25.469965753870152,2446.0181746791004,6.405127633699121,5.517029997334172,2.7170742895967632,8.537004984362211,0.018628480528496007,1.181995567550044,1.1654988053873252,clay,7,0.638,Unsuitable
Radish,29.75557242762226,2755.113876837533,6.400124055896752,5.036130637286279,4.318012669268429,13.190911672590845,0.043782767257421924,1.4230337507924116,1.2590250551620499,loamy sand,2,0.588,Unsuitable
Radish,30.017924528162794,2710.6570650957287,8.514060344847564,4.861021245673909,2.6094790494457163,8.18134906596168,0.01012538058738201,1.305964417933641,0.5134020416480765,sandy loam,3,0.78,Suitable
Radish,23.07915362163443,2354.83486502679,6.4107717986991135,4.602385803601276,2.55214017708259,12.657487112585263,0.024980545500025212,1.2643944643193736,0.4308598712430687,silt loam,5,0.781,Suitable
Radish,26.71135771990238,2895.079108214354,6.1905274550099545,5.228938029281981,3.722992211330964,10.573606863308669,0.03903371626838507,1.5175117308447317,0.76062147699903,clay loam,6,0.626,Unsuitable
Radish,29.112755110777055,2461.310892497457,6.672702784591427,5.289888086458211,4.180009987871439,7.018206465930637,0.042800233604078176,1.4487763335539658,1.1078009202937313,clay loam,6,0.509,Unsuitable
Radish,28.605631393418385,2656.0557005886044,7.106941354477411,5.319373459986478,4.22476993167871,12.829510058257444,0.02798985474111431,1.066081089540535,0.8978624399428767,silt loam,5,0.661,Unsuitable
Radish,23.950879014198534,2609.5143927420427,7.017537403142863,4.862101004421546,4.896804499033956,17.62256401724394,0.03392802787750219,1.2091827696250943,0.9139780055423872,silt loam,5,0.651,Unsuitable
Radish,25.312701949608055,2828.144743492887,6.42399323349565,5.434851531350893,3.2643396366895674,17.669663337869235,0.019259703322029836,1.3860109323762932,1.112111234823964,silt loam,5,0.676,Unsuitable
Radish,26.91122785545354,2593.0758007687414,7.080092662402786,5.30180241162923,3.795122155458106,7.396132929738476,0.03802681042740151,1.416664561967939,1.2236664402259565,clay,7,0.532,Unsuitable
Radish,29.75873016453248,2896.029130203883,8.359500091605913,5.082330584256185,3.98429355140474,15.569611837398751,0.01985845558097938,1.3479255121266223,0.8411392475584119,clay,7,0.62,Unsuitable
Radish,30.27571008550738,2542.125137267105,6.076581939868216,5.336703998133475,2.9644798256273925,19.45077667706917,0.04368478974876417,1.1184948401460142,0.8790132735406246,clay loam,6,0.607,Unsuitable
Radish,23.84895562477005,2318.500926879362,7.246411569021829,5.400626589807561,4.783189129025839,17.25160138010808,0.029431352475327827,1.3991397357177418,0.8049685844878802,loamy sand,2,0.732,Unsuitable
Radish,23.72669149360866,2792.693698567285,8.273275701988869,5.0836890228753235,3.1484223404378957,7.692243294035503,0.031416759851028805,1.1112814858042148,0.6204028771270609,clay,7,0.684,Unsuitable
Radish,31.827475481580954,2668.1537274339917,7.951363157271102,5.516130665665201,3.631869686081618,16.410582352547507,0.02406209070422105,1.5082643448994637,1.2283879086822933,clay,7,0.576,Unsuitable
Radish,25.594369010028828,2625.8509465712364,8.734179750966188,5.3701323887614,2.3498531814442867,13.98710467078256,0.04495374331995115,1.2328652936686921,1.1133352420803972,sand,1,0.64,Unsuitable
Radish,28.331385964888874,2452.0200102216813,7.428928619978405,5.51585683753381,2.855892720574581,13.243300976350014,0.034020424063290394,1.275559803392391,0.38330094211334814,clay loam,6,0.704,Unsuitable
Radish,31.854136113771673,2586.6608219902014,7.896627872222865,5.523876219035597,2.8099520494453167,17.909053092432295,0.028733425664107075,1.3360319589479641,0.680464646063786,sand,1,0.735,Unsuitable
Radish,30.874200365458634,2693.5745564988624,8.51255065748631,5.111525997834474,4.911509879977317,15.335630939552122,0.029154575446632296,1.1469419085252424,1.0314974702244606,sand,1,0.617,Unsuitable
